Time	 FAIRTEN4	 FAIRTEN5	 FAIRTEN6	 
7.76	 153298	 183555	 184446	 
7.77	 153324	 183495	 184238	 
7.78	 153351	 183430	 184048	 
7.79	 153383	 183369	 183890	 
7.8	 153424	 183312	 183766	 
7.81	 153468	 183254	 183678	 
7.82	 153512	 183195	 183626	 
7.83	 153571	 183144	 183618	 
7.84	 153638	 183092	 183641	 
7.85	 153713	 183048	 183699	 
7.86	 153801	 183008	 183780	 
7.87	 153898	 182976	 183881	 
7.88	 154009	 182953	 183993	 
7.89	 154126	 182932	 184101	 
7.9	 154252	 182917	 184201	 
7.91	 154386	 182912	 184292	 
7.92	 154528	 182913	 184365	 
7.93	 154669	 182911	 184407	 
7.94	 154818	 182915	 184427	 
7.95	 154966	 182921	 184422	 
7.96	 155115	 182922	 184385	 
7.97	 155262	 182924	 184329	 
7.98	 155403	 182918	 184248	 
7.99	 155539	 182906	 184149	 
8	 155673	 182887	 184040	 
8.01	 155807	 182863	 183927	 
8.02	 155928	 182824	 183807	 
8.03	 156039	 182773	 183689	 
8.04	 156158	 182714	 183582	 
8.05	 156272	 182647	 183486	 
8.06	 156380	 182569	 183403	 
8.07	 156485	 182484	 183334	 
8.08	 156602	 182400	 183287	 
8.09	 156714	 182307	 183249	 
8.1	 156830	 182220	 183230	 
8.11	 156946	 182127	 183215	 
8.12	 157078	 182047	 183216	 
8.13	 157201	 181968	 183219	 
8.14	 157333	 181893	 183219	 
8.15	 157467	 181832	 183223	 
8.16	 157603	 181778	 183220	 
8.17	 157735	 181731	 183206	 
8.18	 157865	 181690	 183181	 
8.19	 157987	 181658	 183145	 
8.2	 158105	 181636	 183099	 
8.21	 158227	 181615	 183034	 
8.22	 158334	 181600	 182959	 
8.23	 158432	 181582	 182865	 
8.24	 158527	 181562	 182756	 
8.25	 158609	 181538	 182635	 
8.26	 158679	 181508	 182501	 
8.27	 158741	 181464	 182352	 
8.28	 158791	 181413	 182195	 
8.29	 158840	 181353	 182033	 
8.3	 158881	 181280	 181864	 
8.31	 158917	 181193	 181687	 
8.32	 158954	 181099	 181515	 
8.33	 158988	 180991	 181338	 
8.34	 159022	 180875	 181164	 
8.35	 159054	 180746	 180990	 
8.36	 159090	 180619	 180827	 
8.37	 159135	 180485	 180668	 
8.38	 159179	 180349	 180517	 
8.39	 159233	 180221	 180380	 
8.4	 159284	 180089	 180246	 
8.41	 159346	 179968	 180128	 
8.42	 159418	 179855	 180019	 
8.43	 159486	 179748	 179919	 
8.44	 159567	 179653	 179828	 
8.45	 159649	 179568	 179745	 
8.46	 159733	 179493	 179669	 
8.47	 159830	 179431	 179601	 
8.48	 159927	 179381	 179539	 
8.49	 160024	 179334	 179475	 
8.5	 160122	 179294	 179412	 
8.51	 160226	 179255	 179346	 
8.52	 160324	 179219	 179279	 
8.53	 160431	 179191	 179218	 
8.54	 160535	 179151	 179145	 
8.55	 160638	 179106	 179067	 
8.56	 160741	 179056	 178988	 
8.57	 160845	 178999	 178906	 
8.58	 160958	 178932	 178823	 
8.59	 161058	 178851	 178734	 
8.6	 161165	 178764	 178650	 
8.61	 161265	 178664	 178564	 
8.62	 161373	 178556	 178481	 
8.63	 161479	 178442	 178404	 
8.64	 161580	 178317	 178327	 
8.65	 161681	 178185	 178253	 
8.66	 161781	 178053	 178189	 
8.67	 161889	 177921	 178131	 
8.68	 161988	 177786	 178074	 
8.69	 162087	 177655	 178025	 
8.7	 162188	 177530	 177982	 
8.71	 162288	 177411	 177942	 
8.72	 162391	 177299	 177906	 
8.73	 162484	 177194	 177870	 
8.74	 162576	 177099	 177837	 
8.75	 162671	 177015	 177806	 
8.76	 162767	 176941	 177777	 
8.77	 162846	 176864	 177736	 
8.78	 162932	 176796	 177695	 
8.79	 163013	 176733	 177650	 
8.8	 163093	 176674	 177604	 
8.81	 163168	 176613	 177550	 
8.82	 163242	 176552	 177491	 
8.83	 163307	 176485	 177425	 
8.84	 163371	 176416	 177355	 
8.85	 163429	 176335	 177275	 
8.86	 163483	 176249	 177191	 
8.87	 163537	 176158	 177104	 
8.88	 163587	 176052	 177007	 
8.89	 163626	 175938	 176904	 
8.9	 163668	 175821	 176802	 
8.91	 163708	 175692	 176691	 
8.92	 163740	 175550	 176569	 
8.93	 163777	 175411	 176452	 
8.94	 163811	 175266	 176330	 
8.95	 163847	 175115	 176201	 
8.96	 163881	 174965	 176071	 
8.97	 163911	 174814	 175937	 
8.98	 163938	 174666	 175802	 
8.99	 163974	 174522	 175666	 
9	 164019	 174388	 175535	 
9.01	 164062	 174253	 175396	 
9.02	 164104	 174129	 175263	 
9.03	 164150	 174008	 175126	 
9.04	 164202	 173895	 174993	 
9.05	 164262	 173792	 174863	 
9.06	 164327	 173694	 174735	 
9.07	 164394	 173601	 174608	 
9.08	 164461	 173509	 174480	 
9.09	 164542	 173427	 174361	 
9.1	 164624	 173345	 174241	 
9.11	 164704	 173255	 174116	 
9.12	 164793	 173174	 174003	 
9.13	 164889	 173092	 173891	 
9.14	 164974	 173000	 173773	 
9.15	 165068	 172905	 173657	 
9.16	 165163	 172812	 173549	 
9.17	 165259	 172709	 173437	 
9.18	 165354	 172602	 173325	 
9.19	 165446	 172490	 173215	 
9.2	 165543	 172372	 173103	 
9.21	 165648	 172259	 173001	 
9.22	 165747	 172137	 172894	 
9.23	 165841	 172008	 172783	 
9.24	 165945	 171885	 172679	 
9.25	 166042	 171761	 172578	 
9.26	 166135	 171638	 172478	 
9.27	 166240	 171519	 172383	 
9.28	 166335	 171398	 172284	 
9.29	 166431	 171284	 172193	 
9.3	 166532	 171180	 172109	 
9.31	 166637	 171077	 172026	 
9.32	 166735	 170978	 171945	 
9.33	 166833	 170887	 171871	 
9.34	 166927	 170800	 171800	 
9.35	 167030	 170719	 171733	 
9.36	 167139	 170647	 171676	 
9.37	 167238	 170576	 171618	 
9.38	 167331	 170503	 171561	 
9.39	 167433	 170439	 171513	 
9.4	 167534	 170374	 171466	 
9.41	 167634	 170312	 171423	 
9.42	 167728	 170246	 171378	 
9.43	 167827	 170185	 171341	 
9.44	 167915	 170116	 171298	 
9.45	 168006	 170047	 171256	 
9.46	 168096	 169974	 171213	 
9.47	 168186	 169903	 171174	 
9.48	 168270	 169827	 171128	 
9.49	 168351	 169742	 171075	 
9.5	 168439	 169663	 171027	 
9.51	 168523	 169579	 170973	 
9.52	 168599	 169491	 170911	 
9.53	 168686	 169402	 170847	 
9.54	 168770	 169321	 170787	 
9.55	 168853	 169237	 170719	 
9.56	 168938	 169154	 170649	 
9.57	 169022	 169072	 170575	 
9.58	 169108	 168994	 170499	 
9.59	 169206	 168921	 170425	 
9.6	 169297	 168847	 170345	 
9.61	 169396	 168781	 170269	 
9.62	 169503	 168718	 170191	 
9.63	 169611	 168656	 170112	 
9.64	 169718	 168599	 170034	 
9.65	 169833	 168547	 169960	 
9.66	 169957	 168499	 169888	 
9.67	 170083	 168454	 169818	 
9.68	 170213	 168413	 169751	 
9.69	 170351	 168375	 169688	 
9.7	 170487	 168337	 169624	 
9.71	 170635	 168303	 169566	 
9.72	 170785	 168266	 169505	 
9.73	 170940	 168233	 169449	 
9.74	 171099	 168198	 169392	 
9.75	 171266	 168164	 169337	 
9.76	 171427	 168127	 169277	 
9.77	 171595	 168089	 169219	 
9.78	 171772	 168056	 169164	 
9.79	 171941	 168017	 169103	 
9.8	 172121	 167981	 169046	 
9.81	 172299	 167943	 168985	 
9.82	 172487	 167912	 168931	 
9.83	 172671	 167876	 168870	 
9.84	 172859	 167844	 168812	 
9.85	 173050	 167812	 168755	 
9.86	 173240	 167783	 168698	 
9.87	 173430	 167754	 168642	 
9.88	 173629	 167732	 168592	 
9.89	 173829	 167713	 168546	 
9.9	 174034	 167697	 168503	 
9.91	 174241	 167686	 168465	 
9.92	 174452	 167683	 168438	 
9.93	 174667	 167681	 168412	 
9.94	 174879	 167679	 168389	 
9.95	 175098	 167689	 168380	 
9.96	 175314	 167694	 168368	 
9.97	 175536	 167706	 168366	 
9.98	 175765	 167723	 168371	 
9.99	 175991	 167743	 168382	 
10	 176217	 167763	 168395	 
10.01	 176437	 167785	 168413	 
10.02	 176675	 167814	 168440	 
10.03	 176909	 167844	 168468	 
10.04	 177134	 167872	 168497	 
10.05	 177374	 167906	 168532	 
10.06	 177611	 167939	 168566	 
10.07	 177850	 167976	 168604	 
10.08	 178087	 168008	 168638	 
10.09	 178327	 168047	 168677	 
10.1	 178568	 168086	 168715	 
10.11	 178809	 168127	 168755	 
10.12	 179061	 168171	 168795	 
10.13	 179306	 168213	 168832	 
10.14	 179559	 168261	 168873	 
10.15	 179809	 168308	 168912	 
10.16	 180061	 168356	 168949	 
10.17	 180317	 168412	 168993	 
10.18	 180578	 168467	 169034	 
10.19	 180837	 168522	 169075	 
10.2	 181103	 168584	 169120	 
10.21	 181380	 168652	 169171	 
10.22	 181658	 168719	 169220	 
10.23	 181942	 168790	 169272	 
10.24	 182224	 168863	 169325	 
10.25	 182527	 168944	 169385	 
10.26	 182825	 169026	 169444	 
10.27	 183122	 169108	 169503	 
10.28	 183440	 169201	 169572	 
10.29	 183754	 169289	 169635	 
10.3	 184071	 169383	 169702	 
10.31	 184401	 169480	 169770	 
10.32	 184737	 169580	 169841	 
10.33	 185076	 169681	 169910	 
10.34	 185422	 169790	 169984	 
10.35	 185774	 169897	 170055	 
10.36	 186133	 170004	 170123	 
10.37	 186496	 170114	 170192	 
10.38	 186854	 170226	 170262	 
10.39	 187234	 170345	 170336	 
10.4	 187612	 170464	 170407	 
10.41	 187989	 170579	 170473	 
10.42	 188374	 170697	 170540	 
10.43	 188769	 170824	 170615	 
10.44	 189161	 170946	 170684	 
10.45	 189560	 171069	 170753	 
10.46	 189968	 171197	 170826	 
10.47	 190379	 171331	 170904	 
10.48	 190800	 171468	 170986	 
10.49	 191227	 171604	 171067	 
10.5	 191654	 171747	 171155	 
10.51	 192075	 171887	 171241	 
10.52	 192514	 172031	 171332	 
10.53	 192960	 172186	 171434	 
10.54	 193402	 172339	 171536	 
10.55	 193849	 172494	 171640	 
10.56	 194305	 172653	 171749	 
10.57	 194776	 172824	 171872	 
10.58	 195236	 172989	 171988	 
10.59	 195708	 173162	 172114	 
10.6	 196186	 173340	 172245	 
10.61	 196668	 173521	 172379	 
10.62	 197153	 173703	 172515	 
10.63	 197645	 173891	 172658	 
10.64	 198140	 174080	 172801	 
10.65	 198636	 174273	 172948	 
10.66	 199142	 174471	 173102	 
10.67	 199653	 174670	 173256	 
10.68	 200156	 174868	 173409	 
10.69	 200669	 175072	 173568	 
10.7	 201190	 175280	 173731	 
10.71	 201709	 175488	 173895	 
10.72	 202230	 175695	 174059	 
10.73	 202761	 175907	 174227	 
10.74	 203295	 176123	 174400	 
10.75	 203830	 176339	 174573	 
10.76	 204371	 176558	 174751	 
10.77	 204916	 176778	 174928	 
10.78	 205467	 177000	 175109	 
10.79	 206023	 177226	 175293	 
10.8	 206589	 177457	 175482	 
10.81	 207152	 177685	 175669	 
10.82	 207725	 177917	 175859	 
10.83	 208303	 178154	 176054	 
10.84	 208879	 178389	 176246	 
10.85	 209467	 178633	 176446	 
10.86	 210057	 178873	 176641	 
10.87	 210649	 179120	 176842	 
10.88	 211235	 179365	 177040	 
10.89	 211824	 179616	 177242	 
10.9	 212411	 179870	 177446	 
10.91	 212992	 180124	 177648	 
10.92	 213572	 180380	 177850	 
10.93	 214152	 180642	 178055	 
10.94	 214722	 180896	 178251	 
10.95	 215292	 181154	 178450	 
10.96	 215853	 181412	 178645	 
10.97	 216416	 181671	 178840	 
10.98	 216972	 181926	 179029	 
10.99	 217525	 182180	 179217	 
11	 218082	 182435	 179403	 
11.01	 218635	 182689	 179586	 
11.02	 219182	 182934	 179760	 
11.03	 219738	 183179	 179933	 
11.04	 220295	 183425	 180105	 
11.05	 220852	 183670	 180276	 
11.06	 221415	 183910	 180442	 
11.07	 221980	 184147	 180604	 
11.08	 222564	 184391	 180772	 
11.09	 223147	 184627	 180932	 
11.1	 223729	 184861	 181090	 
11.11	 224322	 185100	 181253	 
11.12	 224927	 185338	 181414	 
11.13	 225531	 185571	 181571	 
11.14	 226144	 185812	 181735	 
11.15	 226771	 186055	 181900	 
11.16	 227397	 186293	 182062	 
11.17	 228020	 186528	 182220	 
11.18	 228664	 186774	 182389	 
11.19	 229307	 187019	 182557	 
11.2	 229952	 187262	 182723	 
11.21	 230604	 187505	 182890	 
11.22	 231258	 187750	 183059	 
11.23	 231918	 187996	 183229	 
11.24	 232583	 188242	 183399	 
11.25	 233246	 188482	 183565	 
11.26	 233916	 188721	 183730	 
11.27	 234585	 188958	 183893	 
11.28	 235264	 189192	 184055	 
11.29	 235939	 189423	 184216	 
11.3	 236626	 189655	 184379	 
11.31	 237312	 189881	 184536	 
11.32	 237993	 190097	 184686	 
11.33	 238685	 190316	 184840	 
11.34	 239383	 190531	 184993	 
11.35	 240078	 190741	 185141	 
11.36	 240777	 190945	 185286	 
11.37	 241473	 191149	 185432	 
11.38	 242180	 191350	 185578	 
11.39	 242881	 191545	 185718	 
11.4	 243582	 191738	 185858	 
11.41	 244286	 191928	 185997	 
11.42	 244993	 192121	 186140	 
11.43	 245691	 192308	 186278	 
11.44	 246389	 192489	 186412	 
11.45	 247093	 192672	 186547	 
11.46	 247786	 192854	 186683	 
11.47	 248481	 193035	 186818	 
11.48	 249171	 193214	 186952	 
11.49	 249856	 193388	 187080	 
11.5	 250537	 193562	 187210	 
11.51	 251212	 193733	 187335	 
11.52	 251891	 193901	 187459	 
11.53	 252558	 194063	 187577	 
11.54	 253214	 194221	 187691	 
11.55	 253874	 194381	 187807	 
11.56	 254528	 194528	 187910	 
11.57	 255171	 194672	 188010	 
11.58	 255811	 194814	 188109	 
11.59	 256438	 194943	 188195	 
11.6	 257062	 195069	 188279	 
11.61	 257683	 195191	 188359	 
11.62	 258292	 195304	 188431	 
11.63	 258894	 195407	 188494	 
11.64	 259488	 195503	 188550	 
11.65	 260076	 195595	 188602	 
11.66	 260659	 195682	 188651	 
11.67	 261226	 195754	 188684	 
11.68	 261788	 195819	 188712	 
11.69	 262349	 195888	 188744	 
11.7	 262900	 195946	 188765	 
11.71	 263437	 195992	 188776	 
11.72	 263969	 196036	 188784	 
11.73	 264494	 196074	 188788	 
11.74	 265013	 196109	 188789	 
11.75	 265523	 196134	 188780	 
11.76	 266031	 196162	 188775	 
11.77	 266521	 196181	 188760	 
11.78	 267015	 196199	 188746	 
11.79	 267499	 196206	 188721	 
11.8	 267974	 196213	 188697	 
11.81	 268436	 196213	 188666	 
11.82	 268901	 196212	 188635	 
11.83	 269356	 196201	 188596	 
11.84	 269797	 196185	 188553	 
11.85	 270244	 196175	 188515	 
11.86	 270673	 196148	 188463	 
11.87	 271096	 196115	 188406	 
11.88	 271510	 196081	 188349	 
11.89	 271922	 196041	 188288	 
11.9	 272327	 195994	 188223	 
11.91	 272721	 195943	 188154	 
11.92	 273104	 195880	 188076	 
11.93	 273477	 195812	 187995	 
11.94	 273848	 195743	 187914	 
11.95	 274201	 195662	 187824	 
11.96	 274553	 195581	 187735	 
11.97	 274889	 195490	 187638	 
11.98	 275219	 195398	 187543	 
11.99	 275536	 195298	 187440	 
12	 275846	 195195	 187337	 
12.01	 276144	 195084	 187227	 
12.02	 276430	 194973	 187119	 
12.03	 276708	 194857	 187007	 
12.04	 276971	 194735	 186890	 
12.05	 277225	 194611	 186773	 
12.06	 277469	 194483	 186653	 
12.07	 277697	 194351	 186529	 
12.08	 277917	 194219	 186407	 
12.09	 278123	 194079	 186277	 
12.1	 278317	 193938	 186148	 
12.11	 278507	 193801	 186024	 
12.12	 278686	 193657	 185894	 
12.13	 278843	 193502	 185753	 
12.14	 278999	 193354	 185620	 
12.15	 279142	 193202	 185483	 
12.16	 279268	 193042	 185340	 
12.17	 279384	 192880	 185195	 
12.18	 279491	 192716	 185050	 
12.19	 279588	 192549	 184901	 
12.2	 279668	 192373	 184745	 
12.21	 279735	 192198	 184590	 
12.22	 279793	 192017	 184430	 
12.23	 279835	 191834	 184269	 
12.24	 279871	 191647	 184104	 
12.25	 279885	 191449	 183930	 
12.26	 279889	 191253	 183757	 
12.27	 279883	 191055	 183584	 
12.28	 279862	 190849	 183402	 
12.29	 279833	 190640	 183218	 
12.3	 279780	 190429	 183032	 
12.31	 279717	 190213	 182842	 
12.32	 279647	 189991	 182646	 
12.33	 279553	 189766	 182447	 
12.34	 279447	 189541	 182249	 
12.35	 279336	 189313	 182048	 
12.36	 279207	 189079	 181842	 
12.37	 279066	 188846	 181637	 
12.38	 278915	 188608	 181428	 
12.39	 278744	 188368	 181216	 
12.4	 278563	 188122	 181000	 
12.41	 278377	 187882	 180790	 
12.42	 278173	 187631	 180570	 
12.43	 277957	 187382	 180353	 
12.44	 277731	 187128	 180131	 
12.45	 277486	 186876	 179912	 
12.46	 277221	 186621	 179691	 
12.47	 276941	 186359	 179464	 
12.48	 276636	 186103	 179245	 
12.49	 276300	 185839	 179018	 
12.5	 275938	 185575	 178793	 
12.51	 275542	 185307	 178564	 
12.52	 275109	 185035	 178332	 
12.53	 274638	 184758	 178098	 
12.54	 274139	 184486	 177869	 
12.55	 273595	 184204	 177631	 
12.56	 273011	 183919	 177392	 
12.57	 272385	 183628	 177148	 
12.58	 271721	 183338	 176907	 
12.59	 271031	 183043	 176661	 
12.6	 270296	 182742	 176412	 
12.61	 269538	 182439	 176160	 
12.62	 268756	 182132	 175907	 
12.63	 267948	 181820	 175650	 
12.64	 267125	 181511	 175397	 
12.65	 266296	 181196	 175140	 
12.66	 265455	 180879	 174882	 
12.67	 264607	 180561	 174623	 
12.68	 263763	 180241	 174363	 
12.69	 262934	 179928	 174111	 
12.7	 262099	 179613	 173858	 
12.71	 261273	 179297	 173606	 
12.72	 260472	 178986	 173358	 
12.73	 259678	 178679	 173115	 
12.74	 258880	 178369	 172869	 
12.75	 258119	 178073	 172637	 
12.76	 257365	 177776	 172404	 
12.77	 256622	 177486	 172179	 
12.78	 255890	 177198	 171955	 
12.79	 255172	 176916	 171736	 
12.8	 254465	 176634	 171519	 
12.81	 253764	 176357	 171305	 
12.82	 253083	 176087	 171099	 
12.83	 252403	 175819	 170893	 
12.84	 251728	 175549	 170686	 
12.85	 251069	 175286	 170486	 
12.86	 250405	 175016	 170278	 
12.87	 249759	 174753	 170077	 
12.88	 249120	 174488	 169874	 
12.89	 248483	 174221	 169668	 
12.9	 247849	 173955	 169463	 
12.91	 247230	 173687	 169257	 
12.92	 246617	 173419	 169051	 
12.93	 246006	 173145	 168838	 
12.94	 245406	 172875	 168629	 
12.95	 244812	 172604	 168419	 
12.96	 244228	 172334	 168209	 
12.97	 243652	 172062	 167999	 
12.98	 243086	 171792	 167789	 
12.99	 242533	 171528	 167585	 
13	 241981	 171263	 167379	 
13.01	 241437	 170999	 167174	 
13.02	 240908	 170744	 166978	 
13.03	 240379	 170487	 166779	 
13.04	 239868	 170241	 166590	 
13.05	 239353	 169993	 166399	 
13.06	 238848	 169754	 166216	 
13.07	 238344	 169518	 166035	 
13.08	 237848	 169290	 165861	 
13.09	 237344	 169064	 165690	 
13.1	 236836	 168839	 165518	 
13.11	 236327	 168620	 165353	 
13.12	 235818	 168411	 165196	 
13.13	 235298	 168199	 165037	 
13.14	 234766	 167989	 164880	 
13.15	 234219	 167783	 164726	 
13.16	 233665	 167574	 164570	 
13.17	 233096	 167367	 164416	 
13.18	 232503	 167157	 164258	 
13.19	 231903	 166955	 164110	 
13.2	 231284	 166750	 163960	 
13.21	 230640	 166539	 163803	 
13.22	 229981	 166335	 163653	 
13.23	 229307	 166126	 163499	 
13.24	 228617	 165919	 163348	 
13.25	 227907	 165715	 163200	 
13.26	 227182	 165507	 163048	 
13.27	 226457	 165302	 162899	 
13.28	 225715	 165103	 162756	 
13.29	 224960	 164906	 162616	 
13.3	 224201	 164711	 162476	 
13.31	 223437	 164521	 162342	 
13.32	 222665	 164334	 162211	 
13.33	 221890	 164157	 162089	 
13.34	 221112	 163981	 161967	 
13.35	 220335	 163811	 161852	 
13.36	 219550	 163648	 161743	 
13.37	 218761	 163490	 161638	 
13.38	 217981	 163338	 161539	 
13.39	 217194	 163193	 161446	 
13.4	 216412	 163055	 161360	 
13.41	 215629	 162917	 161274	 
13.42	 214845	 162788	 161195	 
13.43	 214053	 162657	 161115	 
13.44	 213264	 162531	 161039	 
13.45	 212478	 162411	 160968	 
13.46	 211685	 162290	 160897	 
13.47	 210901	 162175	 160830	 
13.48	 210113	 162062	 160766	 
13.49	 209324	 161947	 160699	 
13.5	 208538	 161838	 160638	 
13.51	 207762	 161730	 160577	 
13.52	 206977	 161623	 160517	 
13.53	 206200	 161516	 160455	 
13.54	 205424	 161410	 160394	 
13.55	 204665	 161309	 160339	 
13.56	 203912	 161212	 160286	 
13.57	 203155	 161112	 160228	 
13.58	 202424	 161027	 160186	 
13.59	 201694	 160939	 160140	 
13.6	 200984	 160856	 160097	 
13.61	 200284	 160786	 160066	 
13.62	 199597	 160713	 160032	 
13.63	 198925	 160644	 160001	 
13.64	 198270	 160589	 159982	 
13.65	 197630	 160537	 159966	 
13.66	 197010	 160493	 159958	 
13.67	 196404	 160449	 159949	 
13.68	 195807	 160413	 159947	 
13.69	 195235	 160384	 159951	 
13.7	 194670	 160352	 159952	 
13.71	 194121	 160328	 159960	 
13.72	 193592	 160311	 159975	 
13.73	 193066	 160291	 159988	 
13.74	 192549	 160275	 160003	 
13.75	 192047	 160262	 160020	 
13.76	 191555	 160247	 160031	 
13.77	 191076	 160242	 160037	 
13.78	 190602	 160237	 160020	 
13.79	 190130	 160225	 159970	 
13.8	 189672	 160222	 159906	 
13.81	 189219	 160214	 159824	 
13.82	 188773	 160202	 159734	 
13.83	 188331	 160191	 159650	 
13.84	 187897	 160178	 159576	 
13.85	 187467	 160165	 159523	 
13.86	 187044	 160147	 159485	 
13.87	 186626	 160131	 159471	 
13.88	 186221	 160118	 159481	 
13.89	 185816	 160107	 159513	 
13.9	 185424	 160103	 159571	 
13.91	 185037	 160106	 159653	 
13.92	 184654	 160115	 159756	 
13.93	 184279	 160134	 159885	 
13.94	 183921	 160173	 160044	 
13.95	 183559	 160215	 160215	 
13.96	 183205	 160274	 160407	 
13.97	 182863	 160347	 160612	 
13.98	 182522	 160426	 160818	 
13.99	 182186	 160522	 161030	 
14	 181862	 160627	 161238	 
14.01	 181531	 160736	 161435	 
14.02	 181206	 160851	 161622	 
14.03	 180883	 160970	 161799	 
14.04	 180561	 161089	 161962	 
14.05	 180239	 161202	 162109	 
14.06	 179913	 161311	 162245	 
14.07	 179587	 161413	 162372	 
14.08	 179266	 161510	 162493	 
14.09	 178938	 161600	 162609	 
14.1	 178607	 161674	 162715	 
14.11	 178274	 161743	 162822	 
14.12	 177942	 161807	 162934	 
14.13	 177615	 161865	 163048	 
14.14	 177280	 161918	 163166	 
14.15	 176945	 161970	 163291	 
14.16	 176608	 162018	 163418	 
14.17	 176284	 162079	 163561	 
14.18	 175956	 162142	 163707	 
14.19	 175632	 162214	 163859	 
14.2	 175313	 162298	 164015	 
14.21	 175001	 162391	 164172	 
14.22	 174693	 162495	 164328	 
14.23	 174387	 162613	 164483	 
14.24	 174095	 162742	 164634	 
14.25	 173810	 162884	 164781	 
14.26	 173533	 163034	 164921	 
14.27	 173258	 163191	 165055	 
14.28	 172991	 163352	 165181	 
14.29	 172740	 163515	 165299	 
14.3	 172494	 163685	 165418	 
14.31	 172250	 163845	 165523	 
14.32	 172013	 163999	 165621	 
14.33	 171786	 164148	 165716	 
14.34	 171571	 164293	 165814	 
14.35	 171353	 164424	 165903	 
14.36	 171139	 164543	 165990	 
14.37	 170936	 164659	 166083	 
14.38	 170741	 164769	 166181	 
14.39	 170549	 164869	 166278	 
14.4	 170356	 164961	 166377	 
14.41	 170186	 165057	 166487	 
